,event,site,date_played,white,black,result,white_elo,black_elo,winner,loser
1715,FIDE World Cup 2015,Baku AZE,2015-09-19,"Nakamura,Hi","Nepomniachtchi,I",1-0,2814.0,2705.0,"Nakamura,Hi","Nepomniachtchi,I"
1716,FIDE World Cup 2015,Baku AZE,2015-09-19,"Nepomniachtchi,I","Nakamura,Hi",1/2-1/2,2705.0,2814.0,draw,draw
1717,FIDE World Cup 2015,Baku AZE,2015-09-20,"Nakamura,Hi","Adams,Mi",1-0,2814.0,2742.0,"Nakamura,Hi","Adams,Mi"
1718,FIDE World Cup 2015,Baku AZE,2015-09-21,"Adams,Mi","Nakamura,Hi",1/2-1/2,2742.0,2814.0,draw,draw
1719,FIDE World Cup 2015,Baku AZE,2015-09-25,"Nakamura,Hi","Eljanov,P",1/2-1/2,2814.0,2717.0,draw,draw
1720,FIDE World Cup 2015,Baku AZE,2015-09-25,"Eljanov,P","Nakamura,Hi",1-0,2717.0,2814.0,"Eljanov,P","Nakamura,Hi"
1721,Millionaire Chess Op 2015,Las Vegas USA,2015-10-08,"Gauri,S","Nakamura,Hi",0-1,2355.0,2816.0,"Nakamura,Hi","Gauri,S"
1722,Millionaire Chess Op 2015,Las Vegas USA,2015-10-08,"Nakamura,Hi","Gurevich,Daniel",1-0,2816.0,2472.0,"Nakamura,Hi","Gurevich,Daniel"
1723,Millionaire Chess Op 2015,Las Vegas USA,2015-10-09,"Popilski,G","Nakamura,Hi",1/2-1/2,2529.0,2816.0,draw,draw
1724,Millionaire Chess Op 2015,Las Vegas USA,2015-10-09,"Nakamura,Hi","Sevian,Samuel",1-0,2816.0,2556.0,"Nakamura,Hi","Sevian,Samuel"
1725,Millionaire Chess Op 2015,Las Vegas USA,2015-10-10,"Stukopin,A","Nakamura,Hi",0-1,2572.0,2816.0,"Nakamura,Hi","Stukopin,A"
1726,Millionaire Chess Op 2015,Las Vegas USA,2015-10-10,"Nakamura,Hi",Le Quang Liem,1/2-1/2,2816.0,2697.0,draw,draw
1727,Millionaire TB B m 2015,Las Vegas USA,2015-10-11,"Kamsky,G","Nakamura,Hi",0-1,2680.0,2816.0,"Nakamura,Hi","Kamsky,G"
1728,Millionaire TB Final 2015,Las Vegas USA,2015-10-11,"Nakamura,Hi","So,W",1/2-1/2,2816.0,2760.0,draw,draw
1729,Millionaire TB B 2015,Las Vegas USA,2015-10-11,"Nakamura,Hi","Azarov,S",1-0,2816.0,2580.0,"Nakamura,Hi","Azarov,S"
1730,Millionaire TB B 2015,Las Vegas USA,2015-10-11,"Nakamura,Hi","Kamsky,G",1/2-1/2,2816.0,2680.0,draw,draw
1731,Millionaire TB Final 2015,Las Vegas USA,2015-10-11,"So,W","Nakamura,Hi",1/2-1/2,2760.0,2816.0,draw,draw
1732,Millionaire TB B m 2015,Las Vegas USA,2015-10-11,"Nakamura,Hi","Kamsky,G",1/2-1/2,2816.0,2680.0,draw,draw
1733,Millionaire TB B 2015,Las Vegas USA,2015-10-11,"Bareev,E","Nakamura,Hi",0-1,2669.0,2816.0,"Nakamura,Hi","Bareev,E"
1734,Millionaire Chess KO 2015,Las Vegas USA,2015-10-12,"Nakamura,Hi",Yu Yangyi,1/2-1/2,2816.0,2721.0,draw,draw
1735,Millionaire Chess KO 2015,Las Vegas USA,2015-10-12,Yu Yangyi,"Nakamura,Hi",1/2-1/2,2721.0,2816.0,draw,draw
1736,Millionaire Chess KO 2015,Las Vegas USA,2015-10-12,"Nakamura,Hi",Yu Yangyi,1-0,2816.0,2721.0,"Nakamura,Hi",Yu Yangyi
1737,Millionaire Chess KO 2015,Las Vegas USA,2015-10-12,Yu Yangyi,"Nakamura,Hi",1/2-1/2,2721.0,2816.0,draw,draw
1738,Millionaire Chess KO 2015,Las Vegas USA,2015-10-12,"Nakamura,Hi",Le Quang Liem,1-0,2816.0,2697.0,"Nakamura,Hi",Le Quang Liem
1739,Millionaire Chess KO 2015,Las Vegas USA,2015-10-12,Le Quang Liem,"Nakamura,Hi",1/2-1/2,2697.0,2816.0,draw,draw
1740,Millionaire TB Final 2015,Las Vegas USA,2015-10-12,"Nakamura,Hi","So,W",1-0,2816.0,2760.0,"Nakamura,Hi","So,W"
1741,31st ECC Open 2015,Skopje MKD,2015-10-19,"Pelletier,Y","Nakamura,Hi",1-0,2557.0,2816.0,"Pelletier,Y","Nakamura,Hi"
1742,31st ECC Open 2015,Skopje MKD,2015-10-20,"Nakamura,Hi","Ortega,Le",1-0,2816.0,2478.0,"Nakamura,Hi","Ortega,Le"
1743,31st ECC Open 2015,Skopje MKD,2015-10-21,"Adams,Mi","Nakamura,Hi",1/2-1/2,2742.0,2816.0,draw,draw
1744,31st ECC Open 2015,Skopje MKD,2015-10-22,"Nakamura,Hi","Jakovenko,D",1/2-1/2,2816.0,2748.0,draw,draw
1745,31st ECC Open 2015,Skopje MKD,2015-10-23,"Najer,E","Nakamura,Hi",1/2-1/2,2658.0,2816.0,draw,draw
1746,31st ECC Open 2015,Skopje MKD,2015-10-24,"Grischuk,A","Nakamura,Hi",1/2-1/2,2774.0,2816.0,draw,draw
1747,Showdown Basque 2015,Saint Louis USA,2015-11-12,"Caruana,F","Nakamura,Hi",1/2-1/2,2787.0,2793.0,draw,draw
1748,Showdown Basque 2015,Saint Louis USA,2015-11-12,"Nakamura,Hi","Caruana,F",1/2-1/2,2793.0,2787.0,draw,draw
1749,Showdown Rapid 2015,Saint Louis USA,2015-11-14,"Nakamura,Hi","Caruana,F",1/2-1/2,2793.0,2787.0,draw,draw
1750,Showdown Rapid 2015,Saint Louis USA,2015-11-14,"Caruana,F","Nakamura,Hi",1-0,2787.0,2793.0,"Caruana,F","Nakamura,Hi"
1751,Showdown Rapid 2015,Saint Louis USA,2015-11-14,"Nakamura,Hi","Caruana,F",1/2-1/2,2793.0,2787.0,draw,draw
1752,Showdown Rapid 2015,Saint Louis USA,2015-11-14,"Caruana,F","Nakamura,Hi",1-0,2787.0,2793.0,"Caruana,F","Nakamura,Hi"
1753,Showdown Blitz 2015,Saint Louis USA,2015-11-15,"Nakamura,Hi","Caruana,F",0-1,2793.0,2787.0,"Caruana,F","Nakamura,Hi"
1754,Showdown Blitz 2015,Saint Louis USA,2015-11-15,"Caruana,F","Nakamura,Hi",1/2-1/2,2787.0,2793.0,draw,draw
1755,Showdown Blitz 2015,Saint Louis USA,2015-11-15,"Nakamura,Hi","Caruana,F",0-1,2793.0,2787.0,"Caruana,F","Nakamura,Hi"
1756,Showdown Blitz 2015,Saint Louis USA,2015-11-15,"Caruana,F","Nakamura,Hi",0-1,2787.0,2793.0,"Nakamura,Hi","Caruana,F"
1757,Showdown Blitz 2015,Saint Louis USA,2015-11-15,"Nakamura,Hi","Caruana,F",1/2-1/2,2793.0,2787.0,draw,draw
1758,Showdown Blitz 2015,Saint Louis USA,2015-11-15,"Caruana,F","Nakamura,Hi",1-0,2787.0,2793.0,"Caruana,F","Nakamura,Hi"
1759,Showdown Blitz 2015,Saint Louis USA,2015-11-15,"Nakamura,Hi","Caruana,F",1/2-1/2,2793.0,2787.0,draw,draw
1760,Showdown Blitz 2015,Saint Louis USA,2015-11-15,"Caruana,F","Nakamura,Hi",0-1,2787.0,2793.0,"Nakamura,Hi","Caruana,F"
1761,7th London Classic 2015,London ENG,2015-12-04,"Grischuk,A","Nakamura,Hi",1/2-1/2,2747.0,2793.0,draw,draw
1762,7th London Classic 2015,London ENG,2015-12-05,"Nakamura,Hi","Vachier Lagrave,M",1/2-1/2,2793.0,2773.0,draw,draw
1763,7th London Classic 2015,London ENG,2015-12-06,"Caruana,F","Nakamura,Hi",1/2-1/2,2787.0,2793.0,draw,draw
1764,7th London Classic 2015,London ENG,2015-12-07,"Nakamura,Hi","Anand,V",1-0,2793.0,2796.0,"Nakamura,Hi","Anand,V"
1765,7th London Classic 2015,London ENG,2015-12-08,"Adams,Mi","Nakamura,Hi",1/2-1/2,2737.0,2793.0,draw,draw
1766,7th London Classic 2015,London ENG,2015-12-10,"Nakamura,Hi","Aronian,L",1/2-1/2,2793.0,2788.0,draw,draw
1767,7th London Classic 2015,London ENG,2015-12-11,"Carlsen,M","Nakamura,Hi",1-0,2834.0,2793.0,"Carlsen,M","Nakamura,Hi"
1768,7th London Classic 2015,London ENG,2015-12-12,"Giri,A","Nakamura,Hi",1-0,2784.0,2793.0,"Giri,A","Nakamura,Hi"
1769,7th London Classic 2015,London ENG,2015-12-13,"Nakamura,Hi","Topalov,V",1/2-1/2,2793.0,2803.0,draw,draw
1770,Gibraltar Masters 2016,Caleta ENG,2016-01-26,"Nakamura,Hi","Bellin,R",1-0,2787.0,2350.0,"Nakamura,Hi","Bellin,R"
1771,Gibraltar Masters TB,Caleta ENG,2016-01-26,"Vachier Lagrave,M","Nakamura,Hi",1/2-1/2,2785.0,2787.0,draw,draw
1772,Gibraltar Masters TB,Caleta ENG,2016-01-26,"Nakamura,Hi","Vachier Lagrave,M",1/2-1/2,2787.0,2785.0,draw,draw
1773,Gibraltar Masters TB,Caleta ENG,2016-01-26,"Vachier Lagrave,M","Nakamura,Hi",0-1,2785.0,2787.0,"Nakamura,Hi","Vachier Lagrave,M"
1774,Gibraltar Masters 2016,Caleta ENG,2016-01-27,"Fodor,T jr","Nakamura,Hi",0-1,2500.0,2787.0,"Nakamura,Hi","Fodor,T jr"
1775,Gibraltar Masters 2016,Caleta ENG,2016-01-28,"Nakamura,Hi","Oparin,G",1/2-1/2,2787.0,2565.0,draw,draw
1776,Gibraltar Masters 2016,Caleta ENG,2016-01-29,"Vazquez Igarza,R","Nakamura,Hi",1/2-1/2,2572.0,2787.0,draw,draw
1777,Gibraltar Masters 2016,Caleta ENG,2016-01-30,"Nakamura,Hi","Muzychuk,M",1-0,2787.0,2554.0,"Nakamura,Hi","Muzychuk,M"
1778,Gibraltar Masters 2016,Caleta ENG,2016-01-31,"Ragger,M","Nakamura,Hi",1/2-1/2,2689.0,2787.0,draw,draw
1779,Gibraltar Masters 2016,Caleta ENG,2016-02-01,"Nakamura,Hi","Lenic,L",1/2-1/2,2787.0,2611.0,draw,draw
1780,Gibraltar Masters 2016,Caleta ENG,2016-02-02,"Grigoriants,S RUS","Nakamura,Hi",0-1,2580.0,2787.0,"Nakamura,Hi","Grigoriants,S RUS"
1781,Gibraltar Masters 2016,Caleta ENG,2016-02-03,"Nakamura,Hi","Gupta,Ab",1-0,2787.0,2613.0,"Nakamura,Hi","Gupta,Ab"
1782,Gibraltar Masters TB,Caleta ENG,2016-02-04,"Nakamura,Hi","Vachier Lagrave,M",1/2-1/2,2787.0,2785.0,draw,draw
1783,Gibraltar Masters TB,Caleta ENG,2016-02-04,"Vachier Lagrave,M","Nakamura,Hi",1/2-1/2,2785.0,2787.0,draw,draw
1784,Gibraltar Masters 2016,Caleta ENG,2016-02-04,"Nakamura,Hi","Anton Guijarro,D",1-0,2787.0,2639.0,"Nakamura,Hi","Anton Guijarro,D"
1785,5th Zurich Opening Blitz,Zurich SUI,2016-02-12,"Nakamura,Hi","Aronian,L",1-0,2787.0,2792.0,"Nakamura,Hi","Aronian,L"
1786,5th Zurich Opening Blitz,Zurich SUI,2016-02-12,"Kramnik,V","Nakamura,Hi",0-1,2801.0,2787.0,"Nakamura,Hi","Kramnik,V"
1787,5th Zurich Opening Blitz,Zurich SUI,2016-02-12,"Nakamura,Hi","Giri,A",1-0,2787.0,2798.0,"Nakamura,Hi","Giri,A"
1788,5th Zurich Opening Blitz,Zurich SUI,2016-02-12,"Nakamura,Hi","Shirov,A",1/2-1/2,2787.0,2684.0,draw,draw
1789,5th Zurich Opening Blitz,Zurich SUI,2016-02-12,"Anand,V","Nakamura,Hi",1-0,2784.0,2787.0,"Anand,V","Nakamura,Hi"
1790,5th Zurich CC 2016,Zurich SUI,2016-02-13,"Nakamura,Hi","Giri,A",1/2-1/2,2787.0,2798.0,draw,draw
1791,5th Zurich CC 2016,Zurich SUI,2016-02-13,"Shirov,A","Nakamura,Hi",0-1,2684.0,2787.0,"Nakamura,Hi","Shirov,A"
1792,5th Zurich CC 2016,Zurich SUI,2016-02-14,"Nakamura,Hi","Kramnik,V",1/2-1/2,2787.0,2801.0,draw,draw
1793,5th Zurich CC 2016,Zurich SUI,2016-02-14,"Nakamura,Hi","Anand,V",1/2-1/2,2787.0,2784.0,draw,draw
1794,5th Zurich CC Blitz,Zurich SUI,2016-02-15,"Giri,A","Nakamura,Hi",0-1,2798.0,2787.0,"Nakamura,Hi","Giri,A"
1795,5th Zurich CC Blitz,Zurich SUI,2016-02-15,"Nakamura,Hi","Shirov,A",1/2-1/2,2787.0,2684.0,draw,draw
1796,5th Zurich CC Blitz,Zurich SUI,2016-02-15,"Kramnik,V","Nakamura,Hi",1/2-1/2,2801.0,2787.0,draw,draw
1797,5th Zurich CC Blitz,Zurich SUI,2016-02-15,"Anand,V","Nakamura,Hi",1/2-1/2,2784.0,2787.0,draw,draw
1798,5th Zurich CC 2016,Zurich SUI,2016-02-15,"Aronian,L","Nakamura,Hi",0-1,2792.0,2787.0,"Nakamura,Hi","Aronian,L"
1799,5th Zurich CC Blitz,Zurich SUI,2016-02-15,"Nakamura,Hi","Aronian,L",1-0,2787.0,2792.0,"Nakamura,Hi","Aronian,L"
1800,FIDE Candidates 2016,Moscow RUS,2016-03-11,"Nakamura,Hi","Caruana,F",1/2-1/2,2790.0,2794.0,draw,draw
1801,FIDE Candidates 2016,Moscow RUS,2016-03-12,"Karjakin,Sergey","Nakamura,Hi",1-0,2760.0,2790.0,"Karjakin,Sergey","Nakamura,Hi"
1802,FIDE Candidates 2016,Moscow RUS,2016-03-13,"Nakamura,Hi","Svidler,P",1/2-1/2,2790.0,2757.0,draw,draw
1803,FIDE Candidates 2016,Moscow RUS,2016-03-15,"Nakamura,Hi","Giri,A",1/2-1/2,2790.0,2793.0,draw,draw
1804,FIDE Candidates 2016,Moscow RUS,2016-03-16,"Anand,V","Nakamura,Hi",1/2-1/2,2762.0,2790.0,draw,draw
1805,FIDE Candidates 2016,Moscow RUS,2016-03-17,"Aronian,L","Nakamura,Hi",1-0,2786.0,2790.0,"Aronian,L","Nakamura,Hi"
1806,FIDE Candidates 2016,Moscow RUS,2016-03-19,"Nakamura,Hi","Topalov,V",1-0,2790.0,2780.0,"Nakamura,Hi","Topalov,V"
1807,FIDE Candidates 2016,Moscow RUS,2016-03-20,"Caruana,F","Nakamura,Hi",1-0,2794.0,2790.0,"Caruana,F","Nakamura,Hi"
1808,FIDE Candidates 2016,Moscow RUS,2016-03-21,"Nakamura,Hi","Karjakin,Sergey",1/2-1/2,2790.0,2760.0,draw,draw
1809,FIDE Candidates 2016,Moscow RUS,2016-03-23,"Svidler,P","Nakamura,Hi",1/2-1/2,2757.0,2790.0,draw,draw
1810,FIDE Candidates 2016,Moscow RUS,2016-03-24,"Giri,A","Nakamura,Hi",1/2-1/2,2793.0,2790.0,draw,draw
1811,FIDE Candidates 2016,Moscow RUS,2016-03-25,"Nakamura,Hi","Anand,V",1-0,2790.0,2762.0,"Nakamura,Hi","Anand,V"
1812,FIDE Candidates 2016,Moscow RUS,2016-03-27,"Topalov,V","Nakamura,Hi",0-1,2780.0,2790.0,"Nakamura,Hi","Topalov,V"
1813,FIDE Candidates 2016,Moscow RUS,2016-03-28,"Nakamura,Hi","Aronian,L",1/2-1/2,2790.0,2786.0,draw,draw
1814,ch-USA 2016,Saint Louis USA,2016-04-14,"Nakamura,Hi","Lenderman,A",1-0,2787.0,2618.0,"Nakamura,Hi","Lenderman,A"
1815,ch-USA 2016,Saint Louis USA,2016-04-15,"Kamsky,G","Nakamura,Hi",1/2-1/2,2678.0,2787.0,draw,draw
1816,ch-USA 2016,Saint Louis USA,2016-04-16,"Nakamura,Hi","Chandra,Akshat",1/2-1/2,2787.0,2477.0,draw,draw
1817,ch-USA 2016,Saint Louis USA,2016-04-17,"Caruana,F","Nakamura,Hi",1-0,2795.0,2787.0,"Caruana,F","Nakamura,Hi"
1818,ch-USA 2016,Saint Louis USA,2016-04-18,"Nakamura,Hi","Shankland,S",1-0,2787.0,2656.0,"Nakamura,Hi","Shankland,S"
1819,ch-USA 2016,Saint Louis USA,2016-04-20,"So,W","Nakamura,Hi",1/2-1/2,2773.0,2787.0,draw,draw
1820,ch-USA 2016,Saint Louis USA,2016-04-21,"Nakamura,Hi","Akobian,V",1-0,2787.0,2615.0,"Nakamura,Hi","Akobian,V"
1821,ch-USA 2016,Saint Louis USA,2016-04-22,"Nakamura,Hi","Shabalov,A",1-0,2787.0,2528.0,"Nakamura,Hi","Shabalov,A"
1822,ch-USA 2016,Saint Louis USA,2016-04-23,"Onischuk,Al","Nakamura,Hi",1/2-1/2,2664.0,2787.0,draw,draw
1823,ch-USA 2016,Saint Louis USA,2016-04-24,"Nakamura,Hi","Xiong,Jeffery",1-0,2787.0,2618.0,"Nakamura,Hi","Xiong,Jeffery"
1824,ch-USA 2016,Saint Louis USA,2016-04-25,"Robson,R","Nakamura,Hi",1/2-1/2,2663.0,2787.0,draw,draw
1825,Ultimate Blitz Challenge,Saint Louis USA,2016-04-28,"Nakamura,Hi","Caruana,F",1-0,2787.0,2795.0,"Nakamura,Hi","Caruana,F"
1826,Ultimate Blitz Challenge,Saint Louis USA,2016-04-28,"Nakamura,Hi","Kasparov,G",1/2-1/2,2787.0,2812.0,draw,draw
1827,Ultimate Blitz Challenge,Saint Louis USA,2016-04-28,"So,W","Nakamura,Hi",1-0,2773.0,2787.0,"So,W","Nakamura,Hi"
1828,Ultimate Blitz Challenge,Saint Louis USA,2016-04-28,"Caruana,F","Nakamura,Hi",1-0,2795.0,2787.0,"Caruana,F","Nakamura,Hi"
1829,Ultimate Blitz Challenge,Saint Louis USA,2016-04-28,"Kasparov,G","Nakamura,Hi",1-0,2812.0,2787.0,"Kasparov,G","Nakamura,Hi"
1830,Ultimate Blitz Challenge,Saint Louis USA,2016-04-28,"Nakamura,Hi","So,W",1-0,2787.0,2773.0,"Nakamura,Hi","So,W"
1831,Ultimate Blitz Challenge,Saint Louis USA,2016-04-28,"Nakamura,Hi","Caruana,F",1-0,2787.0,2795.0,"Nakamura,Hi","Caruana,F"
1832,Ultimate Blitz Challenge,Saint Louis USA,2016-04-28,"Nakamura,Hi","Kasparov,G",1-0,2787.0,2812.0,"Nakamura,Hi","Kasparov,G"
1833,Ultimate Blitz Challenge,Saint Louis USA,2016-04-28,"So,W","Nakamura,Hi",1/2-1/2,2773.0,2787.0,draw,draw
1834,Ultimate Blitz Challenge,Saint Louis USA,2016-04-29,"Caruana,F","Nakamura,Hi",1/2-1/2,2795.0,2787.0,draw,draw
1835,Ultimate Blitz Challenge,Saint Louis USA,2016-04-29,"Kasparov,G","Nakamura,Hi",1/2-1/2,2812.0,2787.0,draw,draw
1836,Ultimate Blitz Challenge,Saint Louis USA,2016-04-29,"Nakamura,Hi","So,W",1-0,2787.0,2773.0,"Nakamura,Hi","So,W"
1837,Ultimate Blitz Challenge,Saint Louis USA,2016-04-29,"Nakamura,Hi","Caruana,F",1-0,2787.0,2795.0,"Nakamura,Hi","Caruana,F"
1838,Ultimate Blitz Challenge,Saint Louis USA,2016-04-29,"Nakamura,Hi","Kasparov,G",1/2-1/2,2787.0,2812.0,draw,draw
1839,Ultimate Blitz Challenge,Saint Louis USA,2016-04-29,"So,W","Nakamura,Hi",0-1,2773.0,2787.0,"Nakamura,Hi","So,W"
1840,Ultimate Blitz Challenge,Saint Louis USA,2016-04-29,"Caruana,F","Nakamura,Hi",0-1,2795.0,2787.0,"Nakamura,Hi","Caruana,F"
1841,Ultimate Blitz Challenge,Saint Louis USA,2016-04-29,"Kasparov,G","Nakamura,Hi",1-0,2812.0,2787.0,"Kasparov,G","Nakamura,Hi"
1842,Ultimate Blitz Challenge,Saint Louis USA,2016-04-29,"Nakamura,Hi","So,W",1/2-1/2,2787.0,2773.0,draw,draw
1843,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016-05-04,"Harikrishna,P","Nakamura,Hi",0-1,2763.0,2787.0,"Nakamura,Hi","Harikrishna,P"
1844,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016-05-04,"Nakamura,Hi","Harikrishna,P",1/2-1/2,2787.0,2763.0,draw,draw
1845,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016-05-04,"Harikrishna,P","Nakamura,Hi",1/2-1/2,2763.0,2787.0,draw,draw
1846,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016-05-04,"Nakamura,Hi","Harikrishna,P",1-0,2787.0,2763.0,"Nakamura,Hi","Harikrishna,P"
1847,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016-05-04,"Harikrishna,P","Nakamura,Hi",1/2-1/2,2763.0,2787.0,draw,draw
1848,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016-05-04,"Nakamura,Hi","Harikrishna,P",1/2-1/2,2787.0,2763.0,draw,draw
1849,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016-05-04,"Harikrishna,P","Nakamura,Hi",1/2-1/2,2763.0,2787.0,draw,draw
1850,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016-05-04,"Harikrishna,P","Nakamura,Hi",1-0,2763.0,2787.0,"Harikrishna,P","Nakamura,Hi"
1851,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016-05-04,"Nakamura,Hi","Harikrishna,P",1/2-1/2,2787.0,2763.0,draw,draw
1852,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016-05-04,"Harikrishna,P","Nakamura,Hi",1/2-1/2,2763.0,2787.0,draw,draw
1853,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016-05-04,"Nakamura,Hi","Harikrishna,P",0-1,2787.0,2763.0,"Harikrishna,P","Nakamura,Hi"
1854,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016-05-04,"Harikrishna,P","Nakamura,Hi",0-1,2763.0,2787.0,"Nakamura,Hi","Harikrishna,P"
1855,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016-05-04,"Nakamura,Hi","Harikrishna,P",0-1,2787.0,2763.0,"Harikrishna,P","Nakamura,Hi"
1856,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016-05-04,"Nakamura,Hi","Harikrishna,P",1-0,2787.0,2763.0,"Nakamura,Hi","Harikrishna,P"
1857,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016-05-04,"Harikrishna,P","Nakamura,Hi",1-0,2763.0,2787.0,"Harikrishna,P","Nakamura,Hi"
1858,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016-05-04,"Nakamura,Hi","Harikrishna,P",1-0,2787.0,2763.0,"Nakamura,Hi","Harikrishna,P"
1859,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016-05-04,"Harikrishna,P","Nakamura,Hi",0-1,2763.0,2787.0,"Nakamura,Hi","Harikrishna,P"
1860,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016-05-04,"Nakamura,Hi","Harikrishna,P",1-0,2787.0,2763.0,"Nakamura,Hi","Harikrishna,P"
1861,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016-05-04,"Harikrishna,P","Nakamura,Hi",0-1,2763.0,2787.0,"Nakamura,Hi","Harikrishna,P"
1862,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016-05-04,"Nakamura,Hi","Harikrishna,P",0-1,2787.0,2763.0,"Harikrishna,P","Nakamura,Hi"
1863,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016-05-04,"Harikrishna,P","Nakamura,Hi",0-1,2763.0,2787.0,"Nakamura,Hi","Harikrishna,P"
1864,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016-05-04,"Nakamura,Hi","Harikrishna,P",1-0,2787.0,2763.0,"Nakamura,Hi","Harikrishna,P"
1865,GCT Rapid Paris 2016,Paris FRA,2016-06-09,"Nakamura,Hi","Kramnik,V",1/2-1/2,2787.0,2812.0,draw,draw
1866,GCT Rapid Paris 2016,Paris FRA,2016-06-09,"Nakamura,Hi","Topalov,V",1-0,2787.0,2761.0,"Nakamura,Hi","Topalov,V"
1867,GCT Rapid Paris 2016,Paris FRA,2016-06-09,"Giri,A","Nakamura,Hi",1/2-1/2,2782.0,2787.0,draw,draw
1868,GCT Rapid Paris 2016,Paris FRA,2016-06-09,"Nakamura,Hi","Fressinet,L",1-0,2787.0,2687.0,"Nakamura,Hi","Fressinet,L"
1869,GCT Rapid Paris 2016,Paris FRA,2016-06-09,"Carlsen,M","Nakamura,Hi",1/2-1/2,2855.0,2787.0,draw,draw
1870,GCT Rapid Paris 2016,Paris FRA,2016-06-10,"Nakamura,Hi","So,W",1/2-1/2,2787.0,2770.0,draw,draw
1871,GCT Rapid Paris 2016,Paris FRA,2016-06-10,"Vachier Lagrave,M","Nakamura,Hi",0-1,2789.0,2787.0,"Nakamura,Hi","Vachier Lagrave,M"
1872,GCT Rapid Paris 2016,Paris FRA,2016-06-10,"Nakamura,Hi","Aronian,L",1-0,2787.0,2792.0,"Nakamura,Hi","Aronian,L"
1873,GCT Rapid Paris 2016,Paris FRA,2016-06-10,"Caruana,F","Nakamura,Hi",0-1,2804.0,2787.0,"Nakamura,Hi","Caruana,F"
1874,GCT Blitz Paris 2016,Paris FRA,2016-06-11,"Caruana,F","Nakamura,Hi",0-1,2804.0,2787.0,"Nakamura,Hi","Caruana,F"
1875,GCT Blitz Paris 2016,Paris FRA,2016-06-11,"Nakamura,Hi","Vachier Lagrave,M",1/2-1/2,2787.0,2789.0,draw,draw
1876,GCT Blitz Paris 2016,Paris FRA,2016-06-11,"Aronian,L","Nakamura,Hi",1/2-1/2,2792.0,2787.0,draw,draw
1877,GCT Blitz Paris 2016,Paris FRA,2016-06-11,"Nakamura,Hi","Kramnik,V",1/2-1/2,2787.0,2812.0,draw,draw
1878,GCT Blitz Paris 2016,Paris FRA,2016-06-11,"Giri,A","Nakamura,Hi",0-1,2782.0,2787.0,"Nakamura,Hi","Giri,A"
1879,GCT Blitz Paris 2016,Paris FRA,2016-06-11,"Nakamura,Hi","Topalov,V",1-0,2787.0,2761.0,"Nakamura,Hi","Topalov,V"
1880,GCT Blitz Paris 2016,Paris FRA,2016-06-11,"Fressinet,L","Nakamura,Hi",0-1,2687.0,2787.0,"Nakamura,Hi","Fressinet,L"
1881,GCT Blitz Paris 2016,Paris FRA,2016-06-11,"So,W","Nakamura,Hi",0-1,2770.0,2787.0,"Nakamura,Hi","So,W"
1882,GCT Blitz Paris 2016,Paris FRA,2016-06-11,"Nakamura,Hi","Carlsen,M",0-1,2787.0,2855.0,"Carlsen,M","Nakamura,Hi"
1883,GCT Blitz Paris 2016,Paris FRA,2016-06-12,"Nakamura,Hi","Caruana,F",1/2-1/2,2787.0,2804.0,draw,draw
1884,GCT Blitz Paris 2016,Paris FRA,2016-06-12,"Vachier Lagrave,M","Nakamura,Hi",1-0,2789.0,2787.0,"Vachier Lagrave,M","Nakamura,Hi"
1885,GCT Blitz Paris 2016,Paris FRA,2016-06-12,"Nakamura,Hi","Aronian,L",1/2-1/2,2787.0,2792.0,draw,draw
1886,GCT Blitz Paris 2016,Paris FRA,2016-06-12,"Kramnik,V","Nakamura,Hi",0-1,2812.0,2787.0,"Nakamura,Hi","Kramnik,V"
1887,GCT Blitz Paris 2016,Paris FRA,2016-06-12,"Nakamura,Hi","Giri,A",1-0,2787.0,2782.0,"Nakamura,Hi","Giri,A"
1888,GCT Blitz Paris 2016,Paris FRA,2016-06-12,"Topalov,V","Nakamura,Hi",1/2-1/2,2761.0,2787.0,draw,draw
1889,GCT Blitz Paris 2016,Paris FRA,2016-06-12,"Nakamura,Hi","Fressinet,L",1-0,2787.0,2687.0,"Nakamura,Hi","Fressinet,L"
