,event,site,date_played,white,black,result,white_elo,black_elo,winner,loser
1840,ZMD Blitz,Munich GER,2002-11-13,"Paehtz,E","Kasparov,G",0-1,2349,2838,"Kasparov,G","Paehtz,E"
1841,ZMD Blitz,Munich GER,2002-11-13,"Kasparov,G","Paehtz,E",1-0,2838,2349,"Kasparov,G","Paehtz,E"
1842,x3dworld rapid,New York USA,2002-12-19,"Karpov,An","Kasparov,G",0-1,2688,2838,"Kasparov,G","Karpov,An"
1843,x3dworld rapid,New York USA,2002-12-19,"Kasparov,G","Karpov,An",0-1,2838,2688,"Karpov,An","Kasparov,G"
1844,x3dworld rapid,New York USA,2002-12-20,"Karpov,An","Kasparov,G",1-0,2688,2838,"Karpov,An","Kasparov,G"
1845,x3dworld rapid,New York USA,2002-12-20,"Kasparov,G","Karpov,An",1/2-1/2,2838,2688,draw,draw
1846,FIDE Man-Machine WC,New York USA,2003-01-26,"Kasparov,G",DEEP JUNIOR,1-0,2847,,"Kasparov,G",DEEP JUNIOR
1847,FIDE Man-Machine WC,New York USA,2003-01-28,DEEP JUNIOR,"Kasparov,G",1/2-1/2,,2847,draw,draw
1848,FIDE Man-Machine WC,New York USA,2003-01-30,"Kasparov,G",DEEP JUNIOR,0-1,2847,,DEEP JUNIOR,"Kasparov,G"
1849,FIDE Man-Machine WC,New York USA,2003-02-02,DEEP JUNIOR,"Kasparov,G",1/2-1/2,,2847,draw,draw
1850,FIDE Man-Machine WC,New York USA,2003-02-05,"Kasparov,G",DEEP JUNIOR,1/2-1/2,2847,,draw,draw
1851,FIDE Man-Machine WC,New York USA,2003-02-07,DEEP JUNIOR,"Kasparov,G",1/2-1/2,,2847,draw,draw
1852,XX SuperGM,Linares ESP,2003-02-22,"Kramnik,V","Kasparov,G",1/2-1/2,2807,2847,draw,draw
1853,XX SuperGM,Linares ESP,2003-02-23,"Kasparov,G","Radjabov,T",0-1,2847,2624,"Radjabov,T","Kasparov,G"
1854,XX SuperGM,Linares ESP,2003-02-24,"Leko,P","Kasparov,G",1/2-1/2,2736,2847,draw,draw
1855,XX SuperGM,Linares ESP,2003-02-27,"Kasparov,G","Ponomariov,R",1-0,2847,2734,"Kasparov,G","Ponomariov,R"
1856,XX SuperGM,Linares ESP,2003-02-28,"Vallejo Pons,F","Kasparov,G",1/2-1/2,2629,2847,draw,draw
1857,XX SuperGM,Linares ESP,2003-03-01,"Kasparov,G","Anand,V",1-0,2847,2753,"Kasparov,G","Anand,V"
1858,XX SuperGM,Linares ESP,2003-03-02,"Kasparov,G","Kramnik,V",1/2-1/2,2847,2807,draw,draw
1859,XX SuperGM,Linares ESP,2003-03-03,"Radjabov,T","Kasparov,G",1/2-1/2,2624,2847,draw,draw
1860,XX SuperGM,Linares ESP,2003-03-05,"Kasparov,G","Leko,P",1/2-1/2,2847,2736,draw,draw
1861,XX SuperGM,Linares ESP,2003-03-07,"Ponomariov,R","Kasparov,G",1/2-1/2,2734,2847,draw,draw
1862,XX SuperGM,Linares ESP,2003-03-08,"Kasparov,G","Vallejo Pons,F",1/2-1/2,2847,2629,draw,draw
1863,XX SuperGM,Linares ESP,2003-03-09,"Anand,V","Kasparov,G",1/2-1/2,2753,2847,draw,draw
1864,Blitz Match,Crete GRE,2003-09-23,"Kasparov,G","Azmaiparashvili,Z",1-0,2830,2702,"Kasparov,G","Azmaiparashvili,Z"
1865,Rapid Match,Crete GRE,2003-09-23,"Kasparov,G","Azmaiparashvili,Z",1-0,2830,2702,"Kasparov,G","Azmaiparashvili,Z"
1866,Rapid Match,Crete GRE,2003-09-23,"Azmaiparashvili,Z","Kasparov,G",0-1,2702,2830,"Kasparov,G","Azmaiparashvili,Z"
1867,Blitz Match,Crete GRE,2003-09-23,"Azmaiparashvili,Z","Kasparov,G",0-1,2702,2830,"Kasparov,G","Azmaiparashvili,Z"
1868,Blitz Match,Crete GRE,2003-09-23,"Kasparov,G","Azmaiparashvili,Z",1/2-1/2,2830,2702,draw,draw
1869,Blitz Match,Crete GRE,2003-09-23,"Azmaiparashvili,Z","Kasparov,G",0-1,2702,2830,"Kasparov,G","Azmaiparashvili,Z"
1870,ECC,Rethymnon GRE,2003-09-28,"Kasparov,G","Chuchelov,V",1-0,2830,2608,"Kasparov,G","Chuchelov,V"
1871,ECC,Rethymnon GRE,2003-09-30,"Kasparov,G","Jobava,Ba",1-0,2830,2596,"Kasparov,G","Jobava,Ba"
1872,ECC,Rethymnon GRE,2003-10-01,"Sakaev,K","Kasparov,G",0-1,2655,2830,"Kasparov,G","Sakaev,K"
1873,ECC,Rethymnon GRE,2003-10-02,"Kasparov,G","Grischuk,A",1-0,2830,2732,"Kasparov,G","Grischuk,A"
1874,ECC,Rethymnon GRE,2003-10-03,"Huzman,A","Kasparov,G",1-0,2574,2830,"Huzman,A","Kasparov,G"
1875,ECC,Rethymnon GRE,2003-10-04,"Ivanchuk,V","Kasparov,G",1/2-1/2,2710,2830,draw,draw
1876,Belzberg Simul,London ENG,2003-10-20,"Kasparov, G.","Faulks, N.",1-0,,,"Kasparov, G.","Faulks, N."
1877,Belzberg Simul,London ENG,2003-10-20,"Kasparov,G","Hogarth,M",1-0,,,"Kasparov,G","Hogarth,M"
1878,Belzberg Simul,London ENG,2003-10-20,"Kasparov,G","Wilson,J",1-0,2830,2303,"Kasparov,G","Wilson,J"
1879,Belzberg Simul,London ENG,2003-10-20,"Kasparov,G","Van Beurden,M",1-0,,,"Kasparov,G","Van Beurden,M"
1880,Belzberg Simul,London ENG,2003-10-20,"Kasparov, G.","Belzberg, S.",1-0,,,"Kasparov, G.","Belzberg, S."
1881,X3D Match,New York USA,2003-11-11,"Kasparov,G",X3D FRITZ,1/2-1/2,2830,,draw,draw
1882,X3D Match,New York USA,2003-11-13,X3D FRITZ,"Kasparov,G",1-0,,2830,X3D FRITZ,"Kasparov,G"
1883,X3D Match,New York USA,2003-11-16,"Kasparov,G",X3D FRITZ,1-0,2830,,"Kasparov,G",X3D FRITZ
1884,X3D Match,New York USA,2003-11-18,X3D FRITZ,"Kasparov,G",1/2-1/2,,2830,draw,draw
1885,XXI SuperGM,Linares ESP,2004-02-19,"Shirov,A","Kasparov,G",1/2-1/2,2736,2831,draw,draw
1886,XXI SuperGM,Linares ESP,2004-02-20,"Kasparov,G","Radjabov,T",1/2-1/2,2831,2656,draw,draw
1887,XXI SuperGM,Linares ESP,2004-02-21,"Leko,P","Kasparov,G",1/2-1/2,2722,2831,draw,draw
1888,XXI SuperGM,Linares ESP,2004-02-23,"Kasparov,G","Kramnik,V",1/2-1/2,2831,2777,draw,draw
1889,XXI SuperGM,Linares ESP,2004-02-25,"Topalov,V","Kasparov,G",1/2-1/2,2735,2831,draw,draw
1890,XXI SuperGM,Linares ESP,2004-02-26,"Kasparov,G","Vallejo Pons,F",1-0,2831,2663,"Kasparov,G","Vallejo Pons,F"
1891,XXI SuperGM,Linares ESP,2004-02-27,"Kasparov,G","Shirov,A",1/2-1/2,2831,2736,draw,draw
1892,XXI SuperGM,Linares ESP,2004-02-28,"Radjabov,T","Kasparov,G",1/2-1/2,2656,2831,draw,draw
1893,XXI SuperGM,Linares ESP,2004-02-29,"Kasparov,G","Leko,P",1/2-1/2,2831,2722,draw,draw
1894,XXI SuperGM,Linares ESP,2004-03-03,"Kramnik,V","Kasparov,G",1/2-1/2,2777,2831,draw,draw
1895,XXI SuperGM,Linares ESP,2004-03-04,"Kasparov,G","Topalov,V",1/2-1/2,2831,2735,draw,draw
1896,XXI SuperGM,Linares ESP,2004-03-05,"Vallejo Pons,F","Kasparov,G",1/2-1/2,2663,2831,draw,draw
1897,Blitz,Reykjavik ISL,2004-03-17,"Kasparov,G","Olafsson,H1",1-0,2831,2504,"Kasparov,G","Olafsson,H1"
1898,Blitz,Reykjavik ISL,2004-03-17,"Karpov,Ana","Kasparov,G",1/2-1/2,2682,2831,draw,draw
1899,Blitz,Reykjavik ISL,2004-03-17,"Kasparov,G","Carlsen,M",1-0,2831,2484,"Kasparov,G","Carlsen,M"
1900,Blitz,Reykjavik ISL,2004-03-17,"Kasparov,G","Hjartarson,J",1-0,2831,2640,"Kasparov,G","Hjartarson,J"
1901,Blitz,Reykjavik ISL,2004-03-17,"Kasparov,G","Petursson,M",1-0,2831,2540,"Kasparov,G","Petursson,M"
1902,Rapid,Reykjavik ISL,2004-03-18,"Kasparov,G","Carlsen,M",1-0,2831,2484,"Kasparov,G","Carlsen,M"
1903,Rapid,Reykjavik ISL,2004-03-18,"Carlsen,M","Kasparov,G",1/2-1/2,2484,2831,draw,draw
1904,Rapid,Reykjavik ISL,2004-03-19,"Kasparov,G","Timman,J",1-0,2831,2578,"Kasparov,G","Timman,J"
1905,Rapid,Reykjavik ISL,2004-03-19,"Timman,J","Kasparov,G",1/2-1/2,2578,2831,draw,draw
1906,Rapid,Reykjavik ISL,2004-03-20,"Nielsen,PH","Kasparov,G",1/2-1/2,2638,2831,draw,draw
1907,Rapid,Reykjavik ISL,2004-03-20,"Kasparov,G","Nielsen,PH",1/2-1/2,2831,2638,draw,draw
1908,Rapid,Reykjavik ISL,2004-03-20,"Kasparov,G","Nielsen,PH",1-0,2831,2638,"Kasparov,G","Nielsen,PH"
1909,Rapid,Reykjavik ISL,2004-03-21,"Kasparov,G","Short,N",1/2-1/2,2831,2702,draw,draw
1910,Rapid,Reykjavik ISL,2004-03-21,"Short,N","Kasparov,G",0-1,2702,2831,"Kasparov,G","Short,N"
1911,ARM-ROW Match,Moscow RUS,2004-06-10,"Kasparov,G","Van Wely,L",1-0,2817,2651,"Kasparov,G","Van Wely,L"
1912,ARM-ROW Match,Moscow RUS,2004-06-11,"Vallejo Pons,F","Kasparov,G",1/2-1/2,2666,2817,draw,draw
1913,ARM-ROW Match,Moscow RUS,2004-06-12,"Kasparov,G","Bacrot,E",1/2-1/2,2817,2675,draw,draw
1914,ARM-ROW Match,Moscow RUS,2004-06-13,"Kasparov,G","Adams,Mi",1/2-1/2,2817,2731,draw,draw
1915,ARM-ROW Match,Moscow RUS,2004-06-14,"Svidler,P","Kasparov,G",1/2-1/2,2733,2817,draw,draw
1916,ARM-ROW Match,Moscow RUS,2004-06-15,"Anand,V","Kasparov,G",1/2-1/2,2774,2817,draw,draw
1917,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Camargo,Silvio Eduardo",1-0,2817,,"Kasparov,G","Camargo,Silvio Eduardo"
1918,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Morales,Cesar",1-0,2817,,"Kasparov,G","Morales,Cesar"
1919,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Horiguti,Augusto",1-0,2817,,"Kasparov,G","Horiguti,Augusto"
1920,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Bann,Ellery",1-0,2817,,"Kasparov,G","Bann,Ellery"
1921,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Meyer,Joseph Nigra",1-0,2817,,"Kasparov,G","Meyer,Joseph Nigra"
1922,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Abud,Ronaldo",1-0,2817,,"Kasparov,G","Abud,Ronaldo"
1923,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Yamamoto,Paulo",1-0,2817,,"Kasparov,G","Yamamoto,Paulo"
1924,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Jukemura,L",1-0,2817,1965,"Kasparov,G","Jukemura,L"
1925,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Quadros,Andr‚",1-0,2817,,"Kasparov,G","Quadros,Andr‚"
1926,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Gomez,Gu",1-0,2817,1907,"Kasparov,G","Gomez,Gu"
1927,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Gambale,Eduardo",1-0,2817,,"Kasparov,G","Gambale,Eduardo"
1928,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Terao,J",1-0,2817,1992,"Kasparov,G","Terao,J"
1929,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Jukemura,R",1-0,2817,2081,"Kasparov,G","Jukemura,R"
1930,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Pereira,Amanda Marques",1-0,2817,,"Kasparov,G","Pereira,Amanda Marques"
1931,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Carneiro,Marco Paulo",1-0,2817,,"Kasparov,G","Carneiro,Marco Paulo"
1932,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Tambasco,Claudia",1-0,2817,,"Kasparov,G","Tambasco,Claudia"
1933,450th An Simul,Sao Paolo BRA,2004-08-21,"Kasparov,G","Queiroz,Agnelo",1-0,2817,,"Kasparov,G","Queiroz,Agnelo"
1934,20th ECC,Izmir TUR,2004-10-04,"Rublevsky,S","Kasparov,G",1-0,2649,2813,"Rublevsky,S","Kasparov,G"
1935,20th ECC,Izmir TUR,2004-10-05,"Kasparov,G","Shirov,A",1-0,2813,2726,"Kasparov,G","Shirov,A"
1936,20th ECC,Izmir TUR,2004-10-06,"Azarov,S","Kasparov,G",1/2-1/2,2556,2813,draw,draw
1937,20th ECC,Izmir TUR,2004-10-07,"Kasparov,G","Adams,Mi",1/2-1/2,2813,2740,draw,draw
1938,20th ECC,Izmir TUR,2004-10-08,"Sax,G","Kasparov,G",1/2-1/2,2560,2813,draw,draw
1939,20th ECC,Izmir TUR,2004-10-09,"Kasparov,G","Huzman,A",1/2-1/2,2813,2581,draw,draw
1940,57th ch-RUS,Moscow RUS,2004-11-15,"Kasparov,G","Bareev,E",1-0,2813,2715,"Kasparov,G","Bareev,E"
1941,57th ch-RUS,Moscow RUS,2004-11-16,"Korotylev,A","Kasparov,G",1/2-1/2,2596,2813,draw,draw
1942,57th ch-RUS,Moscow RUS,2004-11-18,"Kasparov,G","Motylev,A",1/2-1/2,2813,2651,draw,draw
1943,57th ch-RUS,Moscow RUS,2004-11-20,"Epishin,V","Kasparov,G",1/2-1/2,2599,2813,draw,draw
1944,57th ch-RUS,Moscow RUS,2004-11-21,"Kasparov,G","Dreev,A",1-0,2813,2698,"Kasparov,G","Dreev,A"
1945,57th ch-RUS,Moscow RUS,2004-11-22,"Tseshkovsky,V","Kasparov,G",0-1,2577,2813,"Kasparov,G","Tseshkovsky,V"
1946,57th ch-RUS,Moscow RUS,2004-11-24,"Kasparov,G","Svidler,P",1-0,2813,2735,"Kasparov,G","Svidler,P"
1947,57th ch-RUS,Moscow RUS,2004-11-25,"Timofeev,Arty","Kasparov,G",0-1,2611,2813,"Kasparov,G","Timofeev,Arty"
1948,57th ch-RUS,Moscow RUS,2004-11-26,"Kasparov,G","Morozevich,A",1/2-1/2,2813,2758,draw,draw
1949,57th ch-RUS,Moscow RUS,2004-11-27,"Grischuk,A","Kasparov,G",1/2-1/2,2704,2813,draw,draw
1950,XXII SuperGM,Linares ESP,2005-02-23,"Leko,P","Kasparov,G",1/2-1/2,2749,2804,draw,draw
1951,XXII SuperGM,Linares ESP,2005-02-24,"Kasparov,G","Kasimdzhanov,R",1/2-1/2,2804,2678,draw,draw
1952,XXII SuperGM,Linares ESP,2005-02-25,"Vallejo Pons,F","Kasparov,G",0-1,2686,2804,"Kasparov,G","Vallejo Pons,F"
1953,XXII SuperGM,Linares ESP,2005-02-27,"Kasparov,G","Adams,Mi",1-0,2804,2741,"Kasparov,G","Adams,Mi"
1954,XXII SuperGM,Linares ESP,2005-02-28,"Anand,V","Kasparov,G",1/2-1/2,2786,2804,draw,draw
1955,XXII SuperGM,Linares ESP,2005-03-02,"Kasparov,G","Topalov,V",1/2-1/2,2804,2757,draw,draw
1956,XXII SuperGM,Linares ESP,2005-03-03,"Kasparov,G","Leko,P",1/2-1/2,2804,2749,draw,draw
1957,XXII SuperGM,Linares ESP,2005-03-04,"Kasimdzhanov,R","Kasparov,G",0-1,2678,2804,"Kasparov,G","Kasimdzhanov,R"
1958,XXII SuperGM,Linares ESP,2005-03-05,"Kasparov,G","Vallejo Pons,F",1-0,2804,2686,"Kasparov,G","Vallejo Pons,F"
1959,XXII SuperGM,Linares ESP,2005-03-08,"Adams,Mi","Kasparov,G",0-1,2741,2804,"Kasparov,G","Adams,Mi"
1960,XXII SuperGM,Linares ESP,2005-03-09,"Kasparov,G","Anand,V",1/2-1/2,2804,2786,draw,draw
1961,XXII SuperGM,Linares ESP,2005-03-10,"Topalov,V","Kasparov,G",1-0,2757,2804,"Topalov,V","Kasparov,G"
1962,Lichthof Champions Blitz,Zurich SUI,2006-08-22,"Kasparov,G","Korchnoi,V",1-0,2812,2600,"Kasparov,G","Korchnoi,V"
1963,Lichthof Champions Blitz,Zurich SUI,2006-08-22,"Polgar,Ju","Kasparov,G",0-1,2710,2812,"Kasparov,G","Polgar,Ju"
1964,Lichthof Champions Blitz,Zurich SUI,2006-08-22,"Kasparov,G","Karpov,Ana",1/2-1/2,2812,2668,draw,draw
1965,Lichthof Champions Blitz,Zurich SUI,2006-08-22,"Korchnoi,V","Kasparov,G",1/2-1/2,2600,2812,draw,draw
1966,Lichthof Champions Blitz,Zurich SUI,2006-08-22,"Kasparov,G","Polgar,Ju",1-0,2812,2710,"Kasparov,G","Polgar,Ju"
1967,Lichthof Champions Blitz,Zurich SUI,2006-08-22,"Karpov,Ana","Kasparov,G",1/2-1/2,2668,2812,draw,draw
1968,Simul,Hluboka CZE,2008-03-30,"Kasparov,G","Jaburek,Jiri",1-0,2812,,"Kasparov,G","Jaburek,Jiri"
1969,Simul,Hluboka CZE,2008-03-30,"Kasparov,G","Matocha,P",1-0,2812,2005,"Kasparov,G","Matocha,P"
1970,Simul,Hluboka CZE,2008-03-30,"Kasparov,G","Marikova,Jana",1-0,2812,,"Kasparov,G","Marikova,Jana"
1971,Simul,Hluboka CZE,2008-03-30,"Kasparov,G","Bivoj,Fridrich",1-0,2812,,"Kasparov,G","Bivoj,Fridrich"
1972,Simul,Hluboka CZE,2008-03-30,"Kasparov,G","Nemec,Igor",1-0,2812,,"Kasparov,G","Nemec,Igor"
1973,VIP Game,Hluboka CZE,2008-03-30,"Kasparov,G","Vaculik,M",1-0,2812,2260,"Kasparov,G","Vaculik,M"
1974,Corse Simul,Bastia FRA,2008-10-26,"Kasparov,G","Bicchierai,G",1-0,2812,2090,"Kasparov,G","Bicchierai,G"
1975,Corse Simul,Bastia FRA,2008-10-26,"Kasparov,G","Cristofari,A",1-0,2812,2136,"Kasparov,G","Cristofari,A"
1976,Corse Simul,Bastia FRA,2008-10-26,"Kasparov,G","Massoni,M",1-0,2812,2244,"Kasparov,G","Massoni,M"
1977,Corse Simul,Bastia FRA,2008-10-26,"Kasparov,G","Vilaisarn,A",1-0,2812,2248,"Kasparov,G","Vilaisarn,A"
1978,Corse Simul,Bastia FRA,2008-10-26,"Kasparov,G","Humeau,C",1-0,2812,2203,"Kasparov,G","Humeau,C"
1979,Champions Simul,Zuerich SUI,2009-08-23,"Kasparov,G","Gaehwiler,G",1-0,2812,2247,"Kasparov,G","Gaehwiler,G"
1980,Champions Simul,Zuerich SUI,2009-08-23,"Kasparov,G","Bredl,H",1-0,2812,2346,"Kasparov,G","Bredl,H"
1981,Rapid Match,Valencia ESP,2009-09-22,"Karpov,Ana","Kasparov,G",0-1,2619,2812,"Kasparov,G","Karpov,Ana"
1982,Rapid Match,Valencia ESP,2009-09-22,"Kasparov,G","Karpov,Ana",1-0,2812,2619,"Kasparov,G","Karpov,Ana"
1983,Rapid Match,Valencia ESP,2009-09-23,"Karpov,Ana","Kasparov,G",1-0,2619,2812,"Karpov,Ana","Kasparov,G"
1984,Rapid Match,Valencia ESP,2009-09-23,"Kasparov,G","Karpov,Ana",1-0,2812,2619,"Kasparov,G","Karpov,Ana"
1985,Blitz Match,Valencia ESP,2009-09-24,"Kasparov,G","Karpov,Ana",0-1,2812,2619,"Karpov,Ana","Kasparov,G"
1986,Blitz Match,Valencia ESP,2009-09-24,"Karpov,Ana","Kasparov,G",1/2-1/2,2619,2812,draw,draw
1987,Blitz Match,Valencia ESP,2009-09-24,"Kasparov,G","Karpov,Ana",1-0,2812,2619,"Kasparov,G","Karpov,Ana"
1988,Blitz Match,Valencia ESP,2009-09-24,"Karpov,Ana","Kasparov,G",0-1,2619,2812,"Kasparov,G","Karpov,Ana"
1989,Blitz Match,Valencia ESP,2009-09-24,"Kasparov,G","Karpov,Ana",1-0,2812,2619,"Kasparov,G","Karpov,Ana"
1990,Blitz Match,Valencia ESP,2009-09-24,"Karpov,Ana","Kasparov,G",0-1,2619,2812,"Kasparov,G","Karpov,Ana"
1991,Blitz Match,Valencia ESP,2009-09-24,"Kasparov,G","Karpov,Ana",1-0,2812,2619,"Kasparov,G","Karpov,Ana"
1992,Blitz Match,Valencia ESP,2009-09-24,"Karpov,Ana","Kasparov,G",1/2-1/2,2619,2812,draw,draw
1993,Staunton Mem Consultation game,London ENG,2010-09-08,"Short, Nigel:Vujatovic, Rajko","Kasparov, Garry:Crumiller, Jon",0-1,2690:2222,2812:00:00,"Kasparov, Garry:Crumiller, Jon","Short, Nigel:Vujatovic, Rajko"
1994,UNAM Selected Simul,Mexico City MEX,2010-11-18,"Kasparov,G","Lopez-Yanez,Carlos Torres",1-0,2812,,"Kasparov,G","Lopez-Yanez,Carlos Torres"
1995,UNAM Selected Simul,Mexico City MEX,2010-11-18,"Kasparov,G","Vazquez Cruz,Jorge Matias",1-0,2812,,"Kasparov,G","Vazquez Cruz,Jorge Matias"
1996,UNAM Selected Simul,Mexico City MEX,2010-11-18,"Kasparov,G","Hernandez De La Vega,Alej",1-0,2812,1804,"Kasparov,G","Hernandez De La Vega,Alej"
1997,UNAM Selected Simul,Mexico City MEX,2010-11-18,"Kasparov,G","Sanchez Guzman,Tania",1-0,2812,,"Kasparov,G","Sanchez Guzman,Tania"
1998,Kasparov in Clichy,Clichy FRA,2011-09-17,"Kasparov,G","Vachier Lagrave,M",1-0,2812,2715,"Kasparov,G","Vachier Lagrave,M"
1999,Kasparov in Clichy,Clichy FRA,2011-09-17,"Vachier Lagrave,M","Kasparov,G",1/2-1/2,2715,2812,draw,draw
2000,Your Next Move Blitz,Leuven BEL,2011-10-09,"Kasparov,G","Short,N",1/2-1/2,2812,2698,draw,draw
2001,Your Next Move Blitz,Leuven BEL,2011-10-09,"Short,N","Kasparov,G",1/2-1/2,2698,2812,draw,draw
2002,Your Next Move Blitz,Leuven BEL,2011-10-09,"Kasparov,G","Short,N",1/2-1/2,2812,2698,draw,draw
2003,Your Next Move Blitz,Leuven BEL,2011-10-09,"Short,N","Kasparov,G",0-1,2698,2812,"Kasparov,G","Short,N"
2004,Your Next Move Blitz,Leuven BEL,2011-10-09,"Kasparov,G","Short,N",1-0,2812,2698,"Kasparov,G","Short,N"
2005,Your Next Move Blitz,Leuven BEL,2011-10-09,"Short,N","Kasparov,G",1-0,2698,2812,"Short,N","Kasparov,G"
2006,Your Next Move Blitz,Leuven BEL,2011-10-09,"Kasparov,G","Short,N",0-1,2812,2698,"Short,N","Kasparov,G"
2007,Your Next Move Blitz,Leuven BEL,2011-10-09,"Short,N","Kasparov,G",0-1,2698,2812,"Kasparov,G","Short,N"
2008,ChessFriends Simul,Bratislava SVK,2011-10-14,"Kasparov,G","Mecar,Stefan",1-0,2812,,"Kasparov,G","Mecar,Stefan"
2009,ChessFriends Simul,Bratislava SVK,2011-10-14,"Kasparov,G","Fiala,Viliam",1-0,2812,,"Kasparov,G","Fiala,Viliam"
2010,ChessFriends Simul,Bratislava SVK,2011-10-14,"Kasparov,G","Slamka,Pavol",1-0,2812,,"Kasparov,G","Slamka,Pavol"
2011,ChessFriends Simul,Bratislava SVK,2011-10-14,"Kasparov,G","Foldesi,M",1-0,2812,2072,"Kasparov,G","Foldesi,M"
2012,ChessFriends Simul,Bratislava SVK,2011-10-14,"Kasparov,G","Kocisky,Eduard",1-0,2812,,"Kasparov,G","Kocisky,Eduard"
2013,ChessFriends Simul,Bratislava SVK,2011-10-14,"Kasparov,G","Cerulik,Roman",1-0,2812,,"Kasparov,G","Cerulik,Roman"
2014,ChessFriends Simul,Bratislava SVK,2011-10-14,"Kasparov,G","Cerulik,Roman",1-0,2812,,"Kasparov,G","Cerulik,Roman"
2015,ChessFriends Simul,Bratislava SVK,2011-10-14,"Kasparov,G","Drugda,Branislav",1-0,2812,,"Kasparov,G","Drugda,Branislav"
2016,Kasparov Khaylitsha Simul 2012,Cape Town RSA,2012-03-22,"Kasparov,G","Barrish,Daniel",1/2-1/2,2812,1742,draw,draw
2017,Kislovodsk Open 2013,Kislovodsk RUS,2013-01-15,"Kappushev,Ahmat","Kasparov,Georgy",1-0,1942,,"Kappushev,Ahmat","Kasparov,Georgy"
2018,Kislovodsk Open 2013,Kislovodsk RUS,2013-01-16,"Kasparov,Georgy","Giulambarian,Roman",0-1,,1762,"Giulambarian,Roman","Kasparov,Georgy"
2019,Kislovodsk Open 2013,Kislovodsk RUS,2013-01-17,"Lobzhanidze,Timur","Kasparov,Georgy",1-0,,,"Lobzhanidze,Timur","Kasparov,Georgy"
2020,Kislovodsk Open 2013,Kislovodsk RUS,2013-01-18,"Kasparov,Georgy","Salpagarova,Amina",1-0,,,"Kasparov,Georgy","Salpagarova,Amina"
2021,Kislovodsk Open 2013,Kislovodsk RUS,2013-01-19,"Bychenkova,Angelina","Kasparov,Georgy",1-0,,,"Bychenkova,Angelina","Kasparov,Georgy"
2022,Kislovodsk Open 2013,Kislovodsk RUS,2013-01-20,"Kasparov,Georgy","Karamyan,Roman",0-1,,,"Karamyan,Roman","Kasparov,Georgy"
2023,Kislovodsk Open 2013,Kislovodsk RUS,2013-01-21,"Khadeev,Georgiy","Kasparov,Georgy",1-0,,,"Khadeev,Georgiy","Kasparov,Georgy"
2024,Kislovodsk Open 2013,Kislovodsk RUS,2013-01-23,"Kasparov,Georgy","Laipanov,Ilyas",0-1,,,"Laipanov,Ilyas","Kasparov,Georgy"
2025,Dwango Habu vs Kasparov Rapid Match 2014,Tokyo JPN,2014-11-28,"Kasparov,G","Habu,Y",1-0,2812,2415,"Kasparov,G","Habu,Y"
2026,Dwango Habu vs Kasparov Rapid Match 2014,Tokyo JPN,2014-11-28,"Habu,Y","Kasparov,G",0-1,2415,2812,"Kasparov,G","Habu,Y"
2027,Legends Rapid Match 2015,Saint Louis USA,2015-04-25,"Kasparov,G","Short,N",1/2-1/2,2812,2664,draw,draw
2028,Legends Blitz Match 2015,Saint Louis USA,2015-04-25,"Short,N","Kasparov,G",0-1,2664,2812,"Kasparov,G","Short,N"
2029,Legends Blitz Match 2015,Saint Louis USA,2015-04-25,"Kasparov,G","Short,N",0-1,2812,2664,"Short,N","Kasparov,G"
2030,Legends Blitz Match 2015,Saint Louis USA,2015-04-25,"Short,N","Kasparov,G",0-1,2664,2812,"Kasparov,G","Short,N"
2031,Legends Blitz Match 2015,Saint Louis USA,2015-04-25,"Kasparov,G","Short,N",1-0,2812,2664,"Kasparov,G","Short,N"
2032,Legends Rapid Match 2015,Saint Louis USA,2015-04-26,"Short,N","Kasparov,G",0-1,2664,2812,"Kasparov,G","Short,N"
2033,Legends Blitz Match 2015,Saint Louis USA,2015-04-26,"Kasparov,G","Short,N",1-0,2812,2664,"Kasparov,G","Short,N"
2034,Legends Blitz Match 2015,Saint Louis USA,2015-04-26,"Short,N","Kasparov,G",0-1,2664,2812,"Kasparov,G","Short,N"
2035,Legends Blitz Match 2015,Saint Louis USA,2015-04-26,"Kasparov,G","Short,N",1-0,2812,2664,"Kasparov,G","Short,N"
2036,Legends Blitz Match 2015,Saint Louis USA,2015-04-26,"Short,N","Kasparov,G",0-1,2664,2812,"Kasparov,G","Short,N"
